CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
6138-KGKPGZ-7D4,3,5,Female,51,11,Sales,No,3,No," $41,000.00 ",17.5,1.722,5.453,Yes,Unmarried,1,2,2,0,0,1,4,Own,Foreign," $26,400.00 ",33,No,No,Disc,11,8," $1,775.90 ",Yes,34, $25.35 , $332.45 ,Yes, $32.70 ," $1,030.00 ",Yes,No, $-   , $-   ,Yes,Yes,No,No,No,No,No,No,Yes,19,No,Yes,No,No,No
3202-XQYQIU-GKM,1,3,Female,31,10,Professional,No,4,No," $29,000.00 ",5.8,0.304442,1.377558,No,Unmarried,1,3,3,0,0,1,0,-1,-1," $(1,000.00)",23,No,Yes,AMEX,13,8," $3,024.20 ",Yes,27, $27.45 , $281.90 ,Yes, $32.60 , $801.40 ,No,Yes, $36.50 , $940.50 ,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,No,No
7883-KRMORW-X94,1,1,Male,26,13,Sales,No,1,No," $18,000.00 ",6,0.3294,0.7506,Yes,Unmarried,1,1,1,0,0,0,2,Own,Foreign," $7,900.00 ",22,Yes,Yes,Visa,1,13," $1,822.10 ",No,1, $3.75 , $1.25 ,Yes, $17.10 , $17.10 ,No,No, $-   , $-   ,No,No,No,2,No,No,No,No,No,18,Yes,No,Yes,No,No
5979-IPCYEZ-AMW,5,5,Female,64,12,Professional,No,12,No," $39,000.00 ",5.8,0.852774,1.409226,No,Married,2,0,0,0,0,1,5,Own,Foreign," $20,900.00 ",30,Yes,Yes,Mast,21,10," $2,333.70 ",No,59, $50.25 , $955.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,22,No,No,No,No,Yes
8075-MGAOBZ-HQ2,3,3,Female,33,14,Sales,No,3,No," $42,000.00 ",1.4,0.315168,0.272832,No,Unmarried,2,0,0,0,0,0,2,Own,Foreign," $23,400.00 ",34,Yes,Yes,Mast,2,11," $4,261.80 ",Yes,6, $16.20 , $24.55 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,13,No,No,No,No,No
9273-JLQSYW-VH5,1,1,Female,48,14,Sales,Yes,5,No," $46,000.00 ",11.5,2.08426,3.20574,Yes,Married,6,0,0,0,0,1,1,Own,Domestic," $22,400.00 ",25,No,No,Disc,18,11," $2,493.80 ",No,33, $34.05 , $354.45 ,Yes, $31.45 , $954.00 ,Yes,Yes, $31.35 ," $1,044.05 ",Yes,No,Yes,4,Yes,Yes,Yes,No,Yes,15,Yes,No,No,No,No
0153-ZNOKYH-LLS,5,4,Male,49,11,Labor,No,21,No," $59,000.00 ",4.2,0.094164,2.383836,No,Married,2,0,0,0,0,1,3,Own,Foreign," $31,300.00 ",36,Yes,No,Visa,22,4," $1,225.40 ",Yes,48, $38.40 , $586.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,Yes
9583-QGZJMP-WEL,1,3,Male,71,17,Labor,Yes,32,Yes," $40,000.00 ",6.7,2.2378,0.4422,No,Married,2,8,0,0,2,0,4,Own,Foreign," $23,500.00 ",16,No,No,Visa,32,9," $1,541.40 ",No,62, $56.10 ," $1,184.30 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,Yes,Yes,No,15,No,No,No,No,Yes
5888-OLUJTN-K3U,2,1,Female,67,15,Professional,No,17,No," $40,000.00 ",9.6,1.55136,2.28864,No,Married,2,0,0,0,0,1,4,Lease,Foreign," $24,900.00 ",16,Yes,Yes,Visa,13,10," $3,695.20 ",No,18, $19.20 , $109.30 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,4,No,No,No,No,Yes,19,Yes,Yes,No,No,No
4504-RYFMAL-H2T,1,1,Female,39,19,Crafts,Yes,6,No," $68,000.00 ",11.5,2.44766,5.37234,No,Unmarried,3,1,0,1,0,1,1,Own,Domestic," $44,400.00 ",28,Yes,Yes,Mast,12,10," $2,238.00 ",Yes,32, $40.35 , $454.20 ,Yes, $58.00 ," $1,781.90 ",Yes,Yes, $65.10 ," $1,990.35 ",Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes
5256-YBVJAD-W1D,5,5,Male,77,21,Professional,No,11,Yes," $9,000.00 ",6.9,0.208656,0.412344,No,Married,2,4,2,0,0,1,1,Lease,Domestic," $5,100.00 ",24,Yes,No,Mast,30,14," $1,892.40 ",No,64, $74.70 ," $1,551.25 ",Yes, $46.85 ," $3,055.40 ",Yes,Yes, $43.35 ," $2,664.85 ",Yes,Yes,Yes,4,No,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,No,Yes
1650-QZVKGA-5Y7,3,2,Female,20,14,Professional,No,0,No," $19,000.00 ",12.1,0.912703,1.386297,No,Married,4,1,1,0,0,1,0,-1,-1," $(1,000.00)",32,No,No,Visa,3,16," $3,614.70 ",No,9, $8.40 , $23.35 ,Yes, $38.95 , $302.15 ,Yes,Yes, $25.85 , $200.65 ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,No,No
9766-JHVFAL-RX2,4,3,Female,21,13,Professional,No,0,No," $40,000.00 ",32.1,3.5952,9.2448,Yes,Unmarried,1,3,0,0,0,1,3,Own,Domestic," $23,600.00 ",29,Yes,Yes,Othe,2,16," $4,364.60 ",Yes,3, $21.15 , $20.20 ,Yes, $26.85 , $30.95 ,No,No, $-   , $-   ,No,No,No,Yes,Yes,No,No,No,Yes,16,Yes,Yes,Yes,No,No
4652-IHOVUO-NKZ,3,3,Male,70,11,Labor,Yes,38,Yes," $32,000.00 ",10.7,2.25984,1.16416,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic," $17,100.00 ",27,No,No,Othe,40,10," $1,691.30 ",Yes,71, $118.80 ," $2,728.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,No,Yes,No,Yes,Yes,No,16,Yes,Yes,Yes,Yes,Yes
2038-BKOXRV-YQW,1,1,Male,75,16,Labor,Yes,14,No," $23,000.00 ",20.4,1.726656,2.965344,No,Married,2,2,2,0,0,1,4,Own,Foreign," $10,400.00 ",19,No,No,Disc,33,11," $3,563.20 ",No,63, $71.25 ," $1,520.00 ",Yes, $27.90 ," $1,659.20 ",Yes,No, $-   , $-   ,Yes,No,No,2,No,No,No,No,Yes,21,Yes,No,No,No,Yes
4963-FYGOYY-9XE,5,1,Male,35,14,Labor,No,12,No," $59,000.00 ",7.7,2.298758,2.244242,No,Unmarried,1,6,0,0,0,0,1,Own,Foreign," $23,500.00 ",21,No,No,Disc,17,15," $3,017.70 ",No,40, $38.25 , $482.85 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,21,Yes,Yes,No,No,Yes
6191-AHKBEP-ZF6,4,4,Female,28,12,Professional,Yes,1,No," $27,000.00 ",2.5,0.165375,0.509625,Yes,Married,7,2,0,2,0,0,2,Own,Foreign," $18,500.00 ",30,Yes,Yes,Mast,10,11," $2,562.80 ",No,38, $18.75 , $239.20 ,Yes, $35.10 ," $1,326.75 ",Yes,Yes, $28.95 ," $1,105.40 ",No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,27,No,Yes,No,No,Yes
9683-ZEVCUA-G0A,5,3,Female,24,11,Professional,Yes,2,No," $21,000.00 ",6.3,0.334719,0.988281,No,Unmarried,1,7,0,0,0,1,3,Own,Domestic," $9,700.00 ",23,No,No,Visa,2,11," $2,335.30 ",Yes,6, $8.55 , $14.60 ,Yes, $34.55 , $153.40 ,Yes,No, $-   , $-   ,No,Yes,No,No,Yes,Yes,Yes,Yes,No,15,No,No,No,No,Yes
8291-HWWGLV-68E,5,5,Male,34,9,Service,No,11,No," $23,000.00 ",2.3,0.14812,0.38088,No,Unmarried,1,3,3,0,0,1,2,Own,Domestic," $8,000.00 ",31,No,No,Visa,16,7," $1,547.20 ",Yes,35, $25.35 , $275.40 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,No,No,No,19,No,No,No,No,No
1469-FTYFUO-OBS,4,1,Female,78,14,Sales,No,21,Yes," $26,000.00 ",4.4,0.128128,1.015872,No,Unmarried,1,0,0,0,0,0,1,Lease,Foreign," $12,700.00 ",15,Yes,No,Disc,35,13," $3,373.20 ",Yes,68, $72.15 ," $1,704.45 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,Yes,No,Yes,No,18,No,No,Yes,No,Yes
1222-SFCCQL-HLR,5,2,Female,78,18,Agriculture,No,37,Yes," $17,000.00 ",5.6,0.394128,0.557872,No,Unmarried,1,1,1,0,0,1,1,Lease,Foreign," $8,900.00 ",19,Yes,No,Disc,27,9," $2,074.90 ",No,59, $35.55 , $712.60 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,No,Yes,Yes,No,18,No,No,No,No,Yes
9427-YNKFNS-6RJ,2,2,Male,23,15,Service,No,2,No," $37,000.00 ",5.5,0.551485,1.483515,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic," $20,200.00 ",23,No,Yes,Visa,5,20," $7,496.60 ",Yes,24, $17.10 , $106.50 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,Yes,No,No,Yes,No,Yes,Yes,No,19,No,Yes,Yes,No,Yes
2461-QIIDCC-EC0,4,2,Male,43,18,Crafts,No,12,No," $73,000.00 ",4.3,1.302685,1.836315,No,Unmarried,1,6,1,1,0,1,0,-1,-1," $(1,000.00)",23,No,No,Disc,4,8," $1,898.40 ",No,10, $15.00 , $46.85 ,No, $-   , $-   ,No,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,22,No,Yes,Yes,No,No
2904-CSHQYW-EG3,1,1,Male,75,17,Labor,No,23,Yes," $10,000.00 ",20,0.178,1.822,No,Unmarried,1,0,0,0,0,1,4,Lease,Foreign," $4,500.00 ",22,Yes,No,Mast,28,10," $2,023.10 ",No,49, $28.95 , $451.05 ,No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,Yes,18,Yes,Yes,No,No,Yes
1847-KWUPPM-CXK,2,1,Male,57,12,Agriculture,No,16,No," $44,000.00 ",2.5,0.3454,0.7546,No,Unmarried,1,1,0,1,0,1,1,Own,Domestic," $20,000.00 ",20,No,Yes,Visa,7,6," $1,740.20 ",Yes,7, $12.15 , $21.95 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,20,Yes,Yes,Yes,No,Yes
2825-BAVVDP-XU8,4,3,Female,52,20,Sales,No,3,No," $26,000.00 ",5.5,0.71643,0.71357,No,Married,2,7,0,0,0,1,1,Lease,Foreign," $14,100.00 ",24,Yes,Yes,Mast,7,8," $1,135.60 ",No,16, $25.35 , $141.90 ,Yes, $23.55 , $343.85 ,No,No, $-   , $-   ,No,No,No,3,No,No,No,No,Yes,14,Yes,Yes,No,No,No
5135-KRKXEB-ITL,3,3,Male,18,8,Professional,No,0,No," $16,000.00 ",7.4,0.69264,0.49136,Yes,Unmarried,1,0,0,0,0,1,6,Lease,Domestic," $5,800.00 ",34,Yes,No,Visa,0,7," $1,534.80 ",Yes,4, $17.40 , $20.90 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,16,No,No,Yes,No,No
7550-SSESIU-2HP,5,5,Male,71,19,Professional,No,24,Yes," $12,000.00 ",8.7,0.030276,1.013724,No,Married,2,3,2,1,0,1,3,Lease,Foreign," $4,900.00 ",27,Yes,Yes,Mast,24,6," $1,221.70 ",No,56, $76.50 ," $1,462.50 ",Yes, $35.45 ," $1,800.40 ",Yes,No, $-   , $-   ,Yes,Yes,No,4,No,No,No,No,Yes,35,Yes,Yes,No,No,No
0387-ILUHZR-U94,3,4,Female,66,12,Sales,No,3,No," $21,000.00 ",19.5,0.4095,3.6855,No,Married,2,1,0,1,0,1,2,Own,Foreign," $12,800.00 ",34,No,No,Visa,38,11," $4,015.60 ",No,71, $62.10 ," $1,461.00 ",No, $-   , $-   ,Yes,Yes, $33.25 ," $2,261.75 ",Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,23,No,Yes,No,No,Yes
5358-VDMBAJ-HFN,3,5,Female,34,16,Crafts,No,8,No," $29,000.00 ",16.4,0.480356,4.275644,No,Unmarried,3,5,0,0,0,0,4,Own,Domestic," $17,300.00 ",30,Yes,Yes,Disc,16,11," $2,420.30 ",Yes,62, $87.45 ," $1,792.85 ",Yes, $36.50 ," $2,246.40 ",Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,16,Yes,Yes,Yes,No,Yes
8793-CCOZEM-6S0,3,2,Male,34,16,Professional,No,4,No," $21,000.00 ",22.8,0.81396,3.97404,Yes,Unmarried,1,2,0,2,0,1,1,Own,Domestic," $13,900.00 ",20,Yes,Yes,Othe,11,10," $1,920.40 ",Yes,30, $11.40 , $115.55 ,No, $-   , $-   ,Yes,Yes, $20.70 , $593.30 ,No,No,No,No,Yes,Yes,Yes,Yes,No,18,Yes,Yes,Yes,No,No
0107-OLGMAK-RDY,4,2,Male,77,9,Crafts,No,38,Yes," $34,000.00 ",12.3,0.409836,3.772164,No,Married,2,0,0,0,0,1,1,Own,Domestic," $14,200.00 ",19,No,Yes,Visa,40,15," $3,577.20 ",No,72, $213.60 ," $5,133.45 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,Yes,Yes,No,Yes,No,19,Yes,No,No,No,Yes
4952-HCKAVS-FFY,3,2,Female,28,13,Professional,No,1,No," $77,000.00 ",8.1,1.945944,4.291056,No,Married,3,2,0,2,0,1,1,Own,Foreign," $26,400.00 ",31,No,No,Disc,11,7," $1,437.10 ",No,17, $15.60 , $81.85 ,Yes, $43.20 , $667.50 ,Yes,Yes, $41.75 , $659.10 ,No,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,25,Yes,Yes,No,No,Yes
1718-TWXBXD-JG1,4,4,Female,72,20,Crafts,No,27,Yes," $65,000.00 ",6.7,1.319565,3.035435,No,Unmarried,1,6,0,0,0,0,3,Own,Domestic," $41,100.00 ",29,No,Yes,Mast,35,8," $1,750.70 ",Yes,68, $52.50 ," $1,165.50 ",Yes, $30.00 ," $2,079.45 ",Yes,No, $-   , $-   ,Yes,No,No,4,No,No,No,No,Yes,27,Yes,No,Yes,No,Yes
6744-ZOSEGA-0BJ,2,3,Female,42,13,Sales,No,4,No," $38,000.00 ",8.6,2.039232,1.228768,No,Married,3,7,0,0,0,1,2,Own,Domestic," $20,000.00 ",23,No,No,Disc,24,16," $3,392.00 ",No,69, $33.90 , $787.75 ,Yes, $43.35 ," $2,969.85 ",Yes,Yes, $30.00 ," $2,170.40 ",Yes,No,No,3,Yes,No,Yes,Yes,Yes,25,Yes,Yes,No,No,Yes
0038-LEEHSR-PWO,3,1,Male,53,19,Professional,No,10,No," $86,000.00 ",8.8,1.369808,6.198192,No,Unmarried,1,4,0,0,0,1,0,-1,-1," $(1,000.00)",21,Yes,Yes,Disc,30,11," $2,565.80 ",No,66, $25.95 , $608.75 ,Yes, $49.10 ," $3,228.20 ",Yes,Yes, $73.10 ," $4,809.40 ",Yes,Yes,Yes,4,Yes,Yes,Yes,No,Yes,20,Yes,Yes,Yes,Yes,Yes
4024-ODLSKW-WP1,3,2,Male,22,12,Professional,No,1,No," $19,000.00 ",10.8,0.469908,1.582092,No,Unmarried,3,8,0,1,0,1,1,Own,Domestic," $8,900.00 ",21,No,No,Mast,4,9," $1,613.70 ",No,8, $9.30 , $20.35 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,Yes,No,No,No,No,No,24,Yes,No,Yes,No,No
7879-MKRCPN-PS1,5,5,Female,25,13,Service,No,2,No," $16,000.00 ",12.5,0.948,1.052,Yes,Married,4,0,0,0,0,1,3,Lease,Domestic," $9,000.00 ",28,No,Yes,Disc,7,9," $3,764.40 ",No,33, $8.85 , $93.65 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,Yes,Yes,No,21,No,Yes,No,No,Yes
4616-BCHPBF-WO8,2,2,Female,22,9,Service,No,3,No," $29,000.00 ",1.4,0.065366,0.340634,Yes,Unmarried,4,0,0,0,0,0,1,Own,Foreign," $15,500.00 ",21,Yes,Yes,Visa,2,10," $2,968.10 ",Yes,3, $11.85 , $14.75 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,Yes,No,No,No,No,21,No,No,Yes,No,No
4998-OOSKXP-SXP,3,3,Female,63,14,Sales,No,3,No," $31,000.00 ",2.5,0.230175,0.544825,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $13,600.00 ",24,No,No,Mast,32,8," $2,277.90 ",No,64, $27.00 , $546.40 ,Yes, $29.05 ," $1,816.60 ",Yes,No, $-   , $-   ,Yes,Yes,No,No,No,No,No,No,Yes,21,Yes,No,Yes,No,No
7433-QYEXKJ-T6I,3,3,Female,57,12,Sales,No,5,No," $35,000.00 ",10,1.344,2.156,No,Unmarried,1,2,2,0,0,1,2,Own,Domestic," $20,200.00 ",36,No,No,Mast,11,10," $1,935.30 ",No,25, $43.20 , $330.75 ,Yes, $23.60 , $557.30 ,No,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,Yes,15,Yes,Yes,Yes,No,No
1092-HEXNBI-X8P,2,1,Male,39,18,Crafts,No,11,No," $69,000.00 ",3.7,0.584637,1.968363,No,Married,3,0,0,0,0,1,0,-1,-1," $(1,000.00)",23,Yes,No,Disc,21,10," $2,131.90 ",Yes,71, $81.90 ," $1,935.20 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,Yes,Yes,No,Yes,No,11,No,Yes,No,No,Yes
8658-GPCWZV-ENZ,4,2,Female,40,13,Professional,No,3,No," $36,000.00 ",3.4,0.10404,1.11996,No,Unmarried,1,7,1,1,2,1,1,Own,Domestic," $17,900.00 ",28,No,Yes,Visa,21,12," $1,861.50 ",No,45, $24.60 , $365.70 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,Yes,Yes,Yes,No,17,No,No,No,No,No
5095-BZBMTG-9C4,5,5,Male,73,12,Sales,No,12,No," $41,000.00 ",13,2.24393,3.08607,No,Unmarried,1,3,0,3,0,0,1,Own,Domestic," $19,500.00 ",32,No,No,Visa,17,10," $4,749.50 ",Yes,32, $26.25 , $269.15 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,30,No,Yes,No,No,No
6414-OPCQXX-WBW,3,4,Female,47,14,Crafts,No,14,No," $79,000.00 ",7.1,2.709147,2.899853,No,Unmarried,1,3,0,0,0,0,2,Own,Domestic," $33,200.00 ",26,No,No,Disc,29,9," $1,684.80 ",No,52, $58.50 ," $1,073.15 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,25,Yes,No,Yes,No,Yes
4111-BWYPHU-N6Y,2,1,Male,52,12,Sales,No,4,No," $34,000.00 ",1.6,0.211616,0.332384,No,Married,2,1,1,0,0,0,3,Own,Domestic," $16,500.00 ",23,No,No,Mast,5,10," $1,984.90 ",Yes,5, $17.40 , $47.65 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,21,No,No,No,No,No
5256-NMNPYW-3WD,3,1,Female,43,12,Service,No,11,No," $38,000.00 ",10.1,1.01707,2.82093,No,Unmarried,1,1,1,0,0,1,1,Own,Domestic," $23,200.00 ",24,Yes,No,AMEX,10,8," $4,064.30 ",No,16, $20.55 , $111.30 ,Yes, $47.00 , $690.70 ,Yes,Yes, $38.95 , $548.25 ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,18,Yes,No,Yes,No,No
0191-BTHYQA-HYD,1,1,Female,74,16,Professional,No,7,No," $45,000.00 ",3,0.94095,0.40905,No,Married,2,1,1,0,0,1,3,Own,Domestic," $23,800.00 ",15,No,No,AMEX,29,9," $5,083.70 ",No,63, $44.55 , $931.80 ,No, $-   , $-   ,Yes,Yes, $34.75 ," $2,170.30 ",No,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,Yes,No,No,Yes
0050-HSYSUA-MX9,1,1,Male,50,10,Sales,No,5,No," $51,000.00 ",5.7,0.622098,2.284902,No,Married,2,13,2,0,0,1,3,Lease,Foreign," $21,400.00 ",23,No,Yes,Mast,11,11," $4,232.10 ",No,23, $35.85 , $298.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,Yes,Yes,Yes,No,25,No,No,No,No,No
7473-LQKOUN-TBO,1,1,Female,37,17,Crafts,No,5,No," $23,000.00 ",1.5,0.05244,0.29256,No,Unmarried,1,2,0,2,0,1,6,Lease,Foreign," $7,600.00 ",18,Yes,Yes,Visa,19,7," $1,128.50 ",No,57, $46.80 , $878.65 ,No, $-   , $-   ,Yes,Yes, $47.20 ," $2,716.25 ",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,21,Yes,No,Yes,No,No
1771-DLZURR-DF8,3,3,Male,55,12,Crafts,Yes,17,No," $60,000.00 ",4.1,0.90036,1.55964,No,Married,3,2,2,0,0,1,2,Own,Foreign," $29,500.00 ",32,No,No,Disc,38,15," $5,784.40 ",Yes,71, $121.20 ," $2,909.45 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,No,No,No,No,No,No,15,No,No,No,No,Yes
1399-TKHYPQ-CB4,4,1,Female,46,15,Professional,No,4,No," $59,000.00 ",13.7,0.735553,7.347447,No,Unmarried,2,1,0,1,0,1,4,Own,Domestic," $28,000.00 ",18,No,No,Visa,16,11," $4,040.00 ",No,33, $26.55 , $285.15 ,Yes, $44.10 ," $1,463.55 ",Yes,Yes, $39.45 ," $1,241.70 ",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,No
9204-WXRZIL-7QG,5,3,Male,70,16,Labor,No,35,No," $526,000.00 ",10.2,31.279116,22.372884,Yes,Unmarried,1,1,1,0,0,1,2,Own,Foreign," $92,200.00 ",29,No,Yes,AMEX,40,7," $10,907.90 ",Yes,72, $104.55 ," $2,405.90 ",Yes, $46.70 ," $3,244.45 ",Yes,Yes, $53.05 ," $3,634.70 ",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,17,Yes,No,No,No,Yes
5241-XFVBSM-H0X,5,2,Female,75,11,Professional,No,15,Yes," $10,000.00 ",3.8,0.1026,0.2774,No,Married,3,8,0,3,0,1,3,Lease,Domestic," $4,800.00 ",24,No,No,Disc,28,8," $1,222.60 ",Yes,65, $58.80 ," $1,408.90 ",No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,Yes,Yes,No,Yes,No,No,17,Yes,Yes,No,No,Yes
7952-SQHAIJ-J6T,1,1,Female,19,14,Crafts,No,0,No," $21,000.00 ",4.2,0.047628,0.834372,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic," $9,900.00 ",24,No,Yes,Visa,1,12," $4,282.90 ",No,8, $16.80 , $33.10 ,No, $-   , $-   ,No,No, $-   , $-   ,No,No,No,4,No,No,No,No,No,21,Yes,No,No,No,No
3513-NXOGHI-2A6,2,1,Female,29,13,Professional,No,4,No," $42,000.00 ",15.1,2.048466,4.293534,No,Married,3,0,0,0,0,1,2,Own,Foreign," $19,200.00 ",23,No,No,Mast,3,14," $4,830.20 ",Yes,7, $9.30 , $17.20 ,Yes, $21.45 , $133.40 ,No,No, $-   , $-   ,No,No,No,3,No,No,Yes,No,Yes,21,Yes,Yes,Yes,No,No
9271-QHXIJE-VVI,3,5,Female,58,11,Labor,No,19,No," $59,000.00 ",8.4,1.823808,3.132192,No,Married,4,5,0,0,0,1,3,Own,Domestic," $37,300.00 ",23,No,No,Disc,14,10," $1,540.50 ",Yes,23, $34.50 , $254.25 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,No,No,No,No,No,21,Yes,Yes,No,No,Yes
1401-EKFFEL-5SJ,2,3,Male,49,14,Sales,Yes,10,No," $55,000.00 ",15.4,5.46315,3.00685,No,Married,2,0,0,0,0,0,2,Own,Domestic," $16,900.00 ",29,No,Yes,Visa,12,11," $4,429.40 ",No,32, $36.00 , $367.20 ,No, $-   , $-   ,Yes,Yes, $32.20 ," $1,040.60 ",Yes,No,Yes,4,Yes,Yes,Yes,Yes,No,19,Yes,No,No,No,No
9653-VCOLVN-63A,1,1,Male,67,12,Professional,No,13,No," $47,000.00 ",11.6,2.88956,2.56244,No,Married,2,0,0,0,0,0,3,Own,Domestic," $32,500.00 ",19,Yes,No,Disc,35,12," $3,831.50 ",No,69, $66.15 ," $1,663.10 ",No, $-   , $-   ,Yes,No, $-   , $-   ,Yes,No,No,Yes,No,No,No,No,No,14,Yes,No,No,No,Yes
8159-YTDDAE-ISG,4,2,Female,37,9,Sales,No,4,No," $41,000.00 ",8.6,0.232716,3.293284,No,Unmarried,1,3,0,0,0,0,1,Own,Domestic," $23,200.00 ",24,No,No,Mast,5,9," $4,539.20 ",Yes,10, $12.15 , $56.50 ,No, $-   , $-   ,Yes,No, $-   , $-   ,No,No,No,No,Yes,No,No,Yes,No,19,Yes,No,Yes,No,No
3043-DFTURB-8SS,1,1,Female,46,16,Sales,No,5,No," $33,000.00 ",12,2.00376,1.95624,No,Unmarried,1,1,0,1,0,1,2,Own,Foreign," $14,500.00 ",21,Yes,Yes,Visa,7,7," $1,990.40 ",No,13, $15.00 , $48.65 ,No, $-   , $-   ,Yes,Yes, $31.75 , $386.35 ,No,No,Yes,2,Yes,Yes,Yes,Yes,No,30,Yes,Yes,No,No,No
9583-AHGTAC-QD9,5,1,Male,48,14,Sales,Yes,2,No," $59,000.00 ",3.5,1.038695,1.026305,Yes,Unmarried,1,6,2,0,0,0,4,Own,Foreign," $38,400.00 ",9,No,Yes,Visa,13,8," $4,179.90 ",Yes,47, $34.20 , $514.25 ,Yes, $19.55 , $947.50 ,Yes,No, $-   , $-   ,No,No,No,3,No,No,No,No,Yes,12,Yes,Yes,Yes,No,Yes
5727-FTCVVH-2JK,3,2,Male,78,17,Labor,No,32,No," $100,000.00 ",4.3,1.7286,2.5714,No,Unmarried,1,3,1,0,0,1,0,-1,-1," $(1,000.00)",25,No,Yes,Visa,39,15," $12,510.10 ",No,72, $166.05 ," $4,078.10 ",Yes, $46.95 ," $3,228.10 ",Yes,Yes, $54.05 ," $3,953.20 ",Yes,Yes,No,3,Yes,Yes,Yes,Yes,No,23,Yes,No,No,Yes,Yes
