,CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,Gender_num,LoanDefault_num,DebtToIncomeRatio_Recoded,Age_Recoded,PhoneCoTenure_Coded,OwnsMobileDevice_Coded,HomeOwner2,VoiceLastMonth_Coded,CardSpendMonth_cat,EquipmentOverTenure_cat,CarValue_cat
4375,9446-LFUTDB-7VF,1,1,Female,77,15,Labor,Yes,31,Yes,10000.0,14.2,0.15904,1.26096,2,1,2.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,4700.0,23,No,Yes,Disc,39,8,1449.3,No,72, $200.25 ," $4,829.60 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,4,No,No,No,No,No,9,Yes,No,No,No,Yes,2.0,2,3,4,4,1,2.0,200.25,1,1,1
4376,8503-WRYEXZ-O7H,5,1,Male,26,9,Professional,No,5,No,20000.0,15.6,0.79248,2.32752,1,1,2.0,2.0,1.0,1.0,0.0,1.0,2,Lease,Foreign,8300.0,26,No,No,Disc,8,7,1446.9,No,29, $22.65 , $219.20 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,28,No,No,No,No,Yes,1.0,1,4,1,2,1,2.0,22.65,1,1,1
4377,0264-XXEEFY-T1N,2,2,Male,23,15,Labor,No,1,No,19000.0,18.1,1.062651,2.376349,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Domestic,5600.0,28,Yes,Yes,Disc,3,7,2855.5,No,7, $9.00 , $19.65 ,Yes, $30.60 ,194.5,No,1, $23.35 ,1,No,No,Yes,1,Yes,No,Yes,Yes,No,12,Yes,Yes,No,No,No,1.0,2,4,1,1,2,1.0,9.0,1,1,1
4378,9131-MPWUMX-Z0U,3,5,Male,46,12,Professional,No,8,No,37000.0,2.5,0.209975,0.715025,2,1,2.0,3.0,2.0,1.0,0.0,0.0,2,Own,Foreign,19700.0,30,Yes,Yes,Visa,28,7,1111.2,No,63, $63.15 ," $1,288.15 ",Yes, $24.30 ,1495.6,Yes,0, $-   ,1,Yes,No,No,1,No,No,No,No,Yes,23,Yes,Yes,No,No,Yes,1.0,2,1,2,4,2,1.0,63.15,1,1,1
4379,8452-HAFBNC-BRA,1,1,Female,32,10,Labor,No,11,No,28000.0,12.8,1.41568,2.16832,2,1,5.0,0.0,0.0,0.0,0.0,1.0,0,-1,-1,1000.0,25,No,No,Mast,2,10,2117.4,No,5, $10.65 , $11.60 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,Yes,No,No,No,23,No,No,No,No,No,2.0,2,3,2,1,1,2.0,10.65,1,1,1
4380,4080-UQGRFL-92T,1,2,Male,64,12,Service,No,25,No,129000.0,12.3,5.378913,10.488087,2,1,2.0,8.0,1.0,0.0,0.0,1.0,0,-1,-1,1000.0,18,Yes,Yes,Disc,28,10,2513.1,No,59, $52.80 ," $1,113.55 ",Yes, $30.60 ,1695.7,Yes,0, $-   ,1,Yes,Yes,No,0,Yes,No,No,Yes,No,19,No,No,No,No,Yes,1.0,2,3,4,3,1,2.0,52.8,1,2,1
4381,1599-NTGIAV-BHR,5,2,Male,33,9,Professional,No,6,No,25000.0,10.3,0.618,1.957,1,2,3.0,5.0,3.0,0.0,0.0,0.0,2,Own,Domestic,8000.0,22,No,No,Visa,5,12,4022.8,Yes,11, $19.80 , $84.05 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,Yes,27,Yes,Yes,Yes,No,No,1.0,1,3,2,1,2,1.0,19.8,1,1,1
4382,2463-SKSPHX-SQ1,1,1,Male,52,10,Sales,No,2,No,32000.0,9.9,1.875456,1.292544,2,2,2.0,1.0,1.0,0.0,0.0,1.0,2,Own,Foreign,17000.0,17,No,No,Visa,2,4,705.2,No,11, $13.65 , $46.90 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,Yes,Yes,Yes,Yes,No,13,No,No,No,No,No,1.0,2,2,3,1,1,2.0,13.65,1,1,1
4383,5848-XJWTXD-F1Q,1,2,Female,25,14,Labor,Yes,3,No,29000.0,7.7,1.118733,1.114267,2,1,5.0,2.0,0.0,0.0,2.0,1.0,2,Own,Domestic,18600.0,23,No,Yes,Mast,7,9,1286.7,Yes,27, $26.40 , $240.30 ,Yes, $41.15 ,1094.7,Yes,0, $-   ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,23,Yes,Yes,No,Yes,No,2.0,2,2,1,2,2,2.0,26.4,1,1,1
4384,8635-SSCGQX-N1I,3,1,Female,78,18,Labor,No,13,Yes,9000.0,9.8,0.294588,0.587412,2,1,2.0,0.0,0.0,0.0,0.0,1.0,3,Own,Foreign,4000.0,28,No,No,Mast,33,9,4200.2,Yes,66, $69.30 ," $1,460.20 ",Yes, $47.10 ,3025.3,Yes,1, $44.95 ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,No,Yes,2.0,2,2,4,4,2,2.0,69.3,1,2,1
4385,5702-MPUGBY-GWR,4,1,Male,58,15,Service,No,16,No,149000.0,13.2,11.50578,8.16222,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Own,Foreign,50800.0,32,No,No,Visa,29,13,4966.3,No,56, $43.20 , $768.70 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,26,No,No,Yes,No,No,1.0,2,3,3,3,1,1.0,43.2,1,1,3
4386,5860-SICLLL-BPL,5,4,Female,21,16,Professional,No,0,No,15000.0,3.6,0.17172,0.36828,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,1000.0,27,Yes,Yes,Visa,3,9,2004.8,Yes,9, $23.25 , $69.15 ,Yes, $59.60 ,548.75,Yes,1, $34.75 ,1,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,15,Yes,Yes,Yes,Yes,No,2.0,1,1,1,1,2,1.0,23.25,1,1,1
4387,5273-MFTMQI-1W9,3,1,Female,30,11,Professional,No,4,No,37000.0,21.0,2.37762,5.39238,1,1,2.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,24900.0,23,No,Yes,Mast,12,11,1306.9,Yes,36, $32.70 , $387.25 ,No, $-   ,0.0,Yes,1, $39.40 ,1,No,Yes,No,1,Yes,Yes,Yes,Yes,No,15,Yes,Yes,Yes,No,Yes,2.0,1,4,1,2,2,2.0,32.7,1,1,1
4388,8221-APKTFC-YQB,5,1,Female,78,12,Sales,Yes,11,Yes,12000.0,12.3,0.166788,1.309212,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,1000.0,23,No,No,Visa,25,12,1888.9,Yes,52, $24.45 , $398.75 ,Yes, $22.35 ,1224.1,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,Yes,24,Yes,Yes,No,No,No,2.0,2,3,4,3,2,1.0,24.45,1,1,1
4389,1802-JIGHIT-40I,4,2,Male,79,13,Professional,Yes,34,Yes,15000.0,6.7,0.59496,0.41004,2,1,2.0,8.0,0.0,2.0,0.0,1.0,3,Own,Domestic,6000.0,22,No,No,Disc,35,15,5689.8,No,69, $84.45 ," $1,942.20 ",No, $-   ,0.0,Yes,1, $28.60 ,1,Yes,No,No,0,Yes,Yes,Yes,Yes,No,24,No,No,No,Yes,Yes,1.0,2,2,4,4,1,2.0,84.45,1,1,1
4390,8152-VLJKWQ-IFQ,2,3,Male,31,9,Sales,No,3,No,22000.0,7.7,0.896126,0.797874,1,2,2.0,7.0,1.0,1.0,0.0,1.0,4,Own,Foreign,15100.0,21,No,Yes,Visa,13,10,3302.1,No,58, $39.30 , $704.45 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,No,20,No,Yes,No,No,Yes,1.0,1,2,1,3,2,2.0,39.3,1,1,1
4391,6573-TUUUVJ-YMX,5,2,Male,58,22,Sales,No,2,No,35000.0,4.4,1.01024,0.52976,2,1,3.0,2.0,0.0,2.0,0.0,0.0,3,Own,Domestic,17600.0,19,No,No,Mast,6,7,2023.1,No,6, $16.05 , $39.35 ,Yes, $31.50 ,174.05,No,1, $26.20 ,1,Yes,No,Yes,4,No,No,No,Yes,Yes,14,Yes,Yes,Yes,Yes,No,1.0,2,1,3,1,2,1.0,16.05,1,1,1
4392,6433-SDEDZO-V8L,3,3,Male,48,14,Labor,No,13,No,88000.0,16.1,2.394392,11.773608,2,2,2.0,6.0,0.0,0.0,0.0,1.0,3,Own,Foreign,52600.0,30,No,No,Disc,25,10,2703.6,Yes,44, $23.25 , $324.35 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,1,No,No,No,No,No,20,Yes,Yes,No,No,No,1.0,2,4,3,3,2,2.0,23.25,1,1,3
4393,5025-ICIWXS-G6Z,4,5,Male,30,14,Sales,No,1,No,65000.0,6.5,0.85345,3.37155,2,2,2.0,1.0,0.0,1.0,0.0,0.0,4,Own,Domestic,30700.0,36,No,No,AMEX,12,15,10525.2,Yes,34, $24.45 , $283.20 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,Yes,Yes,No,Yes,No,30,No,No,Yes,No,Yes,1.0,2,2,1,2,1,1.0,24.45,2,1,2
4394,6448-ZAIFUT-RS7,4,1,Male,69,12,Labor,No,27,Yes,87000.0,16.5,7.40718,6.94782,2,1,2.0,1.0,1.0,0.0,0.0,0.0,2,Lease,Foreign,34800.0,23,Yes,Yes,Mast,37,3,2300.2,No,68, $67.80 ," $1,497.70 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,Yes,Yes,Yes,No,23,No,No,Yes,No,Yes,1.0,2,4,4,4,1,1.0,67.8,1,1,2
4395,7615-RJZRPM-3IE,4,1,Female,52,20,Crafts,No,16,No,137000.0,8.6,1.083944,10.698056,2,2,1.0,0.0,0.0,0.0,0.0,1.0,1,Own,Domestic,66200.0,21,No,Yes,Mast,13,14,5844.7,Yes,33, $41.40 , $489.60 ,No, $-   ,0.0,Yes,1, $20.70 ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,17,No,No,No,No,Yes,2.0,2,2,3,2,1,2.0,41.4,1,1,3
4396,5033-ZFUSQS-D1B,5,3,Female,27,17,Professional,No,1,No,33000.0,27.9,1.068012,8.138988,1,2,1.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,17700.0,34,No,No,AMEX,9,11,3662.4,No,12, $13.50 , $46.55 ,Yes, $43.55 ,495.0,Yes,1, $40.85 ,1,Yes,Yes,Yes,4,Yes,Yes,Yes,No,Yes,22,Yes,Yes,Yes,No,No,2.0,1,4,1,1,2,2.0,13.5,1,1,1
4397,1689-UOMLFK-RWR,1,2,Female,27,17,Crafts,No,4,No,22000.0,3.6,0.159192,0.632808,2,1,3.0,2.0,2.0,0.0,0.0,0.0,2,Lease,Domestic,11800.0,22,Yes,No,Mast,9,15,3097.7,No,35, $42.90 , $504.65 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,1,No,No,No,No,No,23,Yes,Yes,Yes,No,Yes,2.0,2,1,1,2,2,1.0,42.9,1,1,1
4398,8819-ICVEWX-9VL,2,1,Female,45,14,Service,No,20,No,161000.0,6.0,2.77242,6.88758,2,1,6.0,0.0,0.0,0.0,0.0,1.0,2,Own,Foreign,60300.0,21,No,Yes,AMEX,27,17,13388.2,No,60, $34.65 , $680.80 ,No, $-   ,0.0,Yes,1, $34.50 ,1,Yes,Yes,No,0,Yes,Yes,Yes,Yes,No,18,No,No,Yes,No,Yes,2.0,2,2,2,4,1,2.0,34.65,2,1,3
4399,7528-JXQJHK-NT4,5,5,Male,77,17,Labor,No,38,Yes,14000.0,10.3,0.155736,1.286264,2,2,1.0,1.0,0.0,1.0,0.0,1.0,0,-1,-1,1000.0,26,No,No,Visa,10,7,1618.3,No,30, $31.80 , $252.60 ,Yes, $36.95 ,1057.35,Yes,1, $30.95 ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,Yes,17,Yes,No,No,No,No,1.0,2,3,4,2,1,2.0,31.8,1,1,1
4400,1785-HTPJXX-FDC,2,3,Male,36,20,Professional,No,2,No,41000.0,0.7,0.035014,0.251986,1,2,2.0,9.0,0.0,2.0,0.0,1.0,2,Own,Domestic,13500.0,25,Yes,Yes,AMEX,2,12,6197.9,No,5, $19.35 , $41.55 ,No, $-   ,0.0,Yes,1, $27.95 ,1,No,No,Yes,0,Yes,Yes,Yes,Yes,No,24,No,No,Yes,No,No,1.0,1,1,2,1,1,2.0,19.35,1,1,1
4401,1478-EHVOGF-I3J,1,1,Male,69,12,Sales,No,3,Yes,12000.0,9.8,0.103488,1.072512,2,1,2.0,1.0,1.0,0.0,0.0,1.0,2,Lease,Domestic,8200.0,22,No,No,Mast,4,13,1934.8,Yes,10, $7.65 , $30.30 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,1,Yes,Yes,Yes,Yes,No,0,Yes,Yes,No,No,Yes,1.0,2,2,4,1,2,2.0,7.65,1,1,1
4402,7530-CYAIRM-GFW,2,2,Female,79,16,Sales,No,5,Yes,10000.0,20.5,0.30135,1.74865,2,2,1.0,0.0,0.0,0.0,0.0,0.0,2,Lease,Domestic,6200.0,21,Yes,Yes,Visa,34,6,1044.2,Yes,66, $113.40 ," $2,505.05 ",No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,0,No,No,No,No,No,15,No,No,No,No,Yes,2.0,2,4,4,4,1,1.0,113.4,1,1,1
4403,7224-IUGMTZ-OWE,2,3,Male,50,20,Labor,Yes,17,No,166000.0,6.4,2.33728,8.28672,2,1,3.0,2.0,1.0,1.0,0.0,1.0,2,Own,Domestic,91600.0,22,No,Yes,AMEX,32,9,4946.5,Yes,72, $93.90 ," $2,210.40 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,1,Yes,Yes,Yes,Yes,No,23,Yes,No,Yes,No,Yes,1.0,2,2,3,4,1,2.0,93.9,1,1,4
4404,9094-UEYGMO-CBU,2,2,Male,37,14,Professional,No,9,No,34000.0,0.8,0.00952,0.26248,2,1,4.0,0.0,0.0,0.0,0.0,0.0,1,Own,Foreign,19100.0,30,No,No,Visa,19,14,4349.7,Yes,39, $37.50 , $430.10 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,Yes,Yes,Yes,No,27,No,No,No,No,No,1.0,2,1,2,3,1,1.0,37.5,1,1,1
4405,7406-EQOEFH-RKP,4,4,Male,37,14,Labor,No,10,No,85000.0,11.5,7.829775,1.945225,1,1,4.0,6.0,0.0,0.0,3.0,1.0,3,Own,Foreign,43700.0,20,Yes,Yes,Visa,2,14,3448.4,No,3, $12.15 , $6.40 ,No, $-   ,0.0,Yes,0, $-   ,1,No,No,No,3,No,No,No,Yes,No,28,Yes,Yes,Yes,No,No,1.0,1,3,2,1,2,2.0,12.15,1,1,2
4406,8798-SHDIXM-YZ0,1,3,Female,19,14,Sales,No,0,No,32000.0,1.9,0.150176,0.457824,2,1,5.0,3.0,3.0,0.0,0.0,1.0,2,Own,Domestic,15200.0,18,No,No,Disc,2,8,1286.6,Yes,3, $16.65 , $14.30 ,No, $-   ,0.0,Yes,1, $26.65 ,1,No,Yes,No,0,Yes,Yes,Yes,Yes,No,18,No,No,No,Yes,No,2.0,2,1,1,1,1,2.0,16.65,1,1,1
4407,9411-CNRRPX-2HW,3,2,Male,56,17,Professional,No,16,No,219000.0,7.0,5.2122,10.1178,2,2,1.0,5.0,0.0,5.0,0.0,0.0,2,Own,Domestic,46100.0,15,No,Yes,Mast,33,15,6787.9,No,63, $70.50 ," $1,508.30 ",Yes, $38.20 ,2324.95,Yes,1, $23.70 ,1,Yes,No,Yes,1,Yes,Yes,Yes,Yes,Yes,12,Yes,No,Yes,Yes,No,1.0,2,2,3,4,1,1.0,70.5,1,2,2
4408,4453-ULMBSM-R8M,2,3,Female,21,13,Sales,No,0,No,21000.0,2.1,0.039249,0.401751,1,1,5.0,6.0,0.0,1.0,0.0,1.0,1,Own,Foreign,10500.0,24,No,Yes,Othe,3,6,560.1,No,37, $26.70 , $283.95 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,30,No,No,Yes,No,Yes,2.0,1,1,1,2,1,2.0,26.7,1,1,1
4409,1870-DEUJOQ-7LF,1,2,Male,38,16,Professional,No,9,No,44000.0,6.0,1.26984,1.37016,2,2,3.0,0.0,0.0,0.0,0.0,1.0,3,Own,Domestic,20000.0,16,No,No,Disc,3,18,9139.8,Yes,8, $15.60 , $38.85 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,3,No,No,No,No,No,19,Yes,Yes,Yes,No,No,1.0,2,2,2,1,2,2.0,15.6,1,1,1
4410,4711-LDKBDA-6E1,2,1,Male,64,19,Sales,No,6,No,42000.0,23.4,4.452084,5.375916,2,2,1.0,2.0,2.0,0.0,0.0,0.0,6,Lease,Domestic,22200.0,22,No,No,Disc,3,20,6309.2,Yes,19, $16.50 , $113.85 ,Yes, $40.55 ,748.25,Yes,1, $53.60 ,1,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,No,No,Yes,1.0,2,4,4,2,2,1.0,16.5,1,1,1
4411,6271-UTJWZZ-W2J,3,1,Female,77,21,Sales,No,7,Yes,13000.0,7.7,0.243243,0.757757,2,2,1.0,1.0,1.0,0.0,0.0,1.0,0,-1,-1,1000.0,23,Yes,No,AMEX,22,7,1665.3,No,47, $34.05 , $521.00 ,Yes, $29.35 ,1295.1,Yes,0, $-   ,1,Yes,No,No,4,No,No,No,No,Yes,21,Yes,No,Yes,No,No,2.0,2,2,4,3,1,2.0,34.05,1,1,1
4412,0052-JAKAKY-2N2,3,3,Female,62,13,Labor,No,25,No,276000.0,23.0,44.24556,19.23444,1,1,2.0,0.0,0.0,0.0,0.0,1.0,2,Own,Domestic,88800.0,28,Yes,Yes,Disc,38,15,4659.9,No,71, $70.35 ," $1,678.50 ",No, $-   ,0.0,Yes,1, $52.00 ,2,Yes,Yes,No,3,No,Yes,Yes,Yes,Yes,23,Yes,No,Yes,No,Yes,2.0,1,4,3,4,1,2.0,70.35,1,1,4
4413,0123-MKOGIQ-0L8,3,2,Female,39,16,Sales,No,5,No,83000.0,1.2,0.932256,0.063744,1,1,5.0,15.0,0.0,0.0,0.0,0.0,1,Own,Foreign,31000.0,34,No,No,AMEX,6,12,9784.4,Yes,19, $21.00 , $114.30 ,Yes, $28.00 ,519.15,Yes,0, $-   ,1,No,No,No,0,Yes,No,Yes,Yes,No,14,Yes,No,Yes,No,No,2.0,1,1,2,2,1,1.0,21.0,1,1,2
4414,4159-GADQKA-0AY,1,3,Male,19,14,Professional,No,0,No,17000.0,4.3,0.198101,0.532899,1,2,1.0,0.0,0.0,0.0,0.0,1.0,2,Lease,Domestic,7200.0,28,No,Yes,Visa,1,4,530.0,Yes,19, $32.70 , $212.65 ,Yes, $29.00 ,486.7,Yes,0, $-   ,1,Yes,No,No,2,No,Yes,Yes,Yes,Yes,23,Yes,Yes,Yes,No,Yes,1.0,1,1,1,2,2,2.0,32.7,1,1,1
4415,9688-LUOMBJ-M3P,4,2,Female,74,13,Sales,No,17,Yes,23000.0,10.6,0.407146,2.030854,2,1,2.0,4.0,0.0,0.0,0.0,1.0,2,Own,Foreign,11600.0,19,No,No,Visa,40,6,1345.7,No,72, $189.90 ," $4,631.95 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,Yes,No,3,Yes,No,Yes,Yes,No,14,Yes,No,No,No,Yes,2.0,2,3,4,4,1,2.0,189.9,1,1,1
4416,2098-YCSUFO-803,5,4,Female,39,20,Sales,No,1,No,49000.0,10.7,2.820734,2.422266,2,2,1.0,1.0,0.0,1.0,0.0,0.0,1,Own,Domestic,30000.0,33,Yes,Yes,Disc,21,4,615.6,No,42, $52.50 , $701.90 ,Yes, $36.20 ,1524.05,Yes,0, $-   ,1,Yes,Yes,No,3,No,No,No,Yes,Yes,18,Yes,Yes,Yes,No,No,2.0,2,3,2,3,2,1.0,52.5,1,1,2
4417,7013-GUTZBB-KBW,4,1,Female,40,19,Professional,No,5,No,83000.0,6.6,3.489486,1.988514,2,2,1.0,2.0,2.0,0.0,0.0,1.0,1,Own,Foreign,41300.0,20,Yes,Yes,AMEX,6,7,4206.5,No,21, $15.15 , $97.20 ,No, $-   ,0.0,Yes,1, $28.35 ,1,No,Yes,Yes,2,Yes,Yes,Yes,Yes,No,17,Yes,No,Yes,No,No,2.0,2,2,2,2,1,2.0,15.15,1,1,2
4418,6177-YTJFDA-1WI,4,3,Male,41,14,Labor,No,16,No,59000.0,0.6,0.047436,0.306564,2,2,1.0,2.0,2.0,0.0,0.0,1.0,1,Own,Foreign,33600.0,29,No,No,Visa,17,13,2907.5,No,54, $18.60 , $330.60 ,Yes, $36.65 ,1824.75,Yes,1, $21.50 ,1,Yes,No,No,2,No,Yes,Yes,No,No,19,Yes,Yes,Yes,No,No,1.0,2,1,2,3,2,2.0,18.6,1,2,2
4419,3667-DGDYGJ-SJO,4,1,Female,25,15,Crafts,No,2,No,16000.0,3.6,0.198144,0.377856,2,1,4.0,2.0,1.0,0.0,1.0,0.0,0,-1,-1,1000.0,15,No,No,Mast,8,12,3139.9,No,11, $13.35 , $47.55 ,Yes, $22.05 ,253.25,No,0, $-   ,1,No,No,No,2,No,No,No,No,No,28,Yes,Yes,No,No,No,2.0,2,1,1,1,2,1.0,13.35,1,1,1
4420,3361-HGNAUM-YPZ,4,4,Female,42,17,Sales,No,0,No,31000.0,6.6,0.87978,1.16622,2,1,5.0,5.0,1.0,0.0,0.0,1.0,1,Own,Foreign,12900.0,25,Yes,No,AMEX,24,12,13849.8,No,61, $67.05 ," $1,393.25 ",Yes, $31.85 ,1918.8,Yes,0, $-   ,1,Yes,Yes,Yes,3,No,No,Yes,No,No,20,Yes,No,No,No,Yes,2.0,2,2,2,4,1,2.0,67.05,2,2,1
4421,1350-YEDEZZ-IW5,2,2,Male,44,9,Sales,Yes,4,No,30000.0,5.0,0.5805,0.9195,2,2,3.0,13.0,1.0,0.0,0.0,1.0,1,Own,Foreign,12100.0,24,Yes,No,Othe,17,5,1909.2,Yes,28, $16.20 , $129.80 ,Yes, $38.50 ,1037.85,Yes,1, $24.55 ,1,No,Yes,Yes,0,Yes,Yes,Yes,Yes,No,19,No,Yes,Yes,No,Yes,1.0,2,1,2,2,2,2.0,16.2,1,1,1
4422,7235-KGKKXX-B4S,1,5,Female,32,13,Labor,No,10,No,28000.0,10.4,0.416416,2.495584,2,1,2.0,6.0,2.0,0.0,0.0,1.0,6,Own,Domestic,10400.0,31,No,Yes,Mast,7,6,655.9,Yes,18, $10.05 , $64.15 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,14,Yes,No,No,No,No,2.0,2,3,2,1,1,2.0,10.05,1,1,1
4423,7995-ANQBMM-GQB,3,3,Male,45,18,Professional,Yes,5,No,92000.0,5.6,3.060288,2.091712,1,2,1.0,7.0,1.0,0.0,0.0,0.0,2,Own,Foreign,40300.0,27,No,No,AMEX,9,6,3766.9,Yes,15, $5.40 , $31.30 ,No, $-   ,0.0,Yes,0, $-   ,1,No,Yes,No,1,Yes,Yes,Yes,Yes,No,18,Yes,Yes,Yes,No,No,1.0,1,2,2,1,2,1.0,5.4,1,1,2
4424,4536-GMAOFO-C7G,2,1,Female,29,11,Professional,No,5,No,35000.0,21.0,3.2781,4.0719,1,2,1.0,1.0,0.0,0.0,0.0,1.0,4,Own,Domestic,17900.0,18,No,Yes,Disc,3,12,4250.1,No,9, $9.75 , $22.40 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,Yes,23,Yes,No,Yes,No,No,2.0,1,4,1,1,1,2.0,9.75,1,1,1
4425,1764-VKXGZS-WWX,3,1,Female,34,12,Professional,No,8,No,43000.0,16.6,4.803874,2.334126,2,2,3.0,0.0,0.0,0.0,0.0,0.0,3,Own,Domestic,18700.0,17,No,No,Mast,5,20,3760.4,Yes,9, $10.20 , $26.70 ,No, $-   ,0.0,No,0, $-   ,1,No,No,No,0,No,No,No,No,No,15,Yes,Yes,No,No,Yes,2.0,2,4,2,1,2,1.0,10.2,1,1,1
4426,7116-WXOIFQ-670,4,4,Male,31,13,Labor,No,7,No,37000.0,1.2,0.074592,0.369408,2,2,1.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,19700.0,21,No,Yes,Visa,13,7,1737.6,Yes,63, $47.85 ," $1,053.10 ",Yes, $43.40 ,2797.05,Yes,0, $-   ,1,Yes,Yes,Yes,1,Yes,Yes,Yes,No,Yes,18,Yes,No,Yes,No,No,1.0,2,1,1,4,1,2.0,47.85,1,2,1
4427,9067-YFIWQS-MHY,1,4,Female,36,16,Sales,No,2,No,43000.0,8.2,1.805312,1.720688,1,1,4.0,8.0,2.0,0.0,0.0,1.0,2,Own,Foreign,23000.0,28,No,No,AMEX,11,14,7387.7,Yes,29, $32.70 , $320.30 ,Yes, $24.70 ,723.2,No,0, $-   ,1,No,No,No,4,No,No,No,No,No,22,Yes,No,No,No,No,2.0,1,2,2,2,1,2.0,32.7,1,1,1
4428,3789-UDLMOK-4MN,1,3,Female,55,16,Sales,No,7,No,49000.0,8.2,0.94423,3.07377,2,2,1.0,8.0,0.0,3.0,0.0,1.0,0,-1,-1,1000.0,27,No,No,Mast,12,9,2635.8,No,49, $42.45 , $683.70 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,No,No,Yes,No,17,No,Yes,No,No,Yes,2.0,2,2,3,3,2,2.0,42.45,1,1,1
4429,1659-AJYJAE-BX5,5,5,Female,47,11,Agriculture,No,15,No,31000.0,16.0,1.47312,3.48688,2,1,3.0,0.0,0.0,0.0,0.0,1.0,2,Own,Domestic,14600.0,31,No,No,Visa,28,18,4147.4,Yes,57, $46.50 , $920.50 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,No,No,No,No,No,16,No,No,Yes,No,Yes,2.0,2,4,2,3,1,2.0,46.5,1,1,1
4430,7391-UCUHDJ-1N5,1,1,Male,21,8,Labor,No,4,No,18000.0,12.8,0.776448,1.527552,1,1,6.0,0.0,0.0,0.0,0.0,1.0,1,Own,Foreign,9200.0,21,Yes,Yes,Visa,3,12,2401.3,No,41, $46.05 , $619.50 ,No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,Yes,No,No,No,20,No,Yes,No,No,Yes,1.0,1,3,1,3,2,2.0,46.05,1,1,1
4431,4138-WUCRKF-AMD,3,2,Male,63,11,Agriculture,No,20,No,88000.0,3.5,0.44968,2.63032,2,2,1.0,3.0,0.0,2.0,0.0,1.0,0,-1,-1,1000.0,30,No,Yes,Mast,38,9,2516.3,No,71, $131.25 ," $3,153.40 ",No, $-   ,0.0,Yes,0, $-   ,1,Yes,No,No,0,Yes,Yes,Yes,Yes,No,24,No,No,No,No,Yes,1.0,2,1,4,4,1,2.0,131.25,1,1,1
