gutenberg_id,text,document
36,"black hair fell over his eyes, and his face was dark and dirty and",The War of the Worlds_24
36,"sunken, so that at first I did not recognise him. There was a red cut",The War of the Worlds_24
36,across the lower part of his face.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“Stop!” he cried, when I was within ten yards of him, and I stopped.",The War of the Worlds_24
36,His voice was hoarse. “Where do you come from?” he said.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"I thought, surveying him.",The War of the Worlds_24
36,,The War of the Worlds_24
36,"“I come from Mortlake,” I said. “I was buried near the pit the Martians",The War of the Worlds_24
36,made about their cylinder. I have worked my way out and escaped.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“There is no food about here,” he said. “This is my country. All this",The War of the Worlds_24
36,"hill down to the river, and back to Clapham, and up to the edge of the",The War of the Worlds_24
36,common. There is only food for one. Which way are you going?”,The War of the Worlds_24
36,,The War of the Worlds_24
36,I answered slowly.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“I don’t know,” I said. “I have been buried in the ruins of a house",The War of the Worlds_24
36,thirteen or fourteen days. I don’t know what has happened.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"He looked at me doubtfully, then started, and looked with a changed",The War of the Worlds_24
36,expression.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“I’ve no wish to stop about here,” said I. “I think I shall go to",The War of the Worlds_24
36,"Leatherhead, for my wife was there.”",The War of the Worlds_24
36,,The War of the Worlds_24
36,He shot out a pointing finger.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“It is you,” said he; “the man from Woking. And you weren’t killed at",The War of the Worlds_24
36,Weybridge?”,The War of the Worlds_24
36,,The War of the Worlds_24
36,I recognised him at the same moment.,The War of the Worlds_24
36,,The War of the Worlds_24
36,“You are the artilleryman who came into my garden.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,“Good luck!” he said. “We are lucky ones! Fancy _you_!” He put out a,The War of the Worlds_24
36,"hand, and I took it. “I crawled up a drain,” he said. “But they didn’t",The War of the Worlds_24
36,kill everyone. And after they went away I got off towards Walton across,The War of the Worlds_24
36,the fields. But—— It’s not sixteen days altogether—and your hair is,The War of the Worlds_24
36,"grey.” He looked over his shoulder suddenly. “Only a rook,” he said.",The War of the Worlds_24
36,“One gets to know that birds have shadows these days. This is a bit,The War of the Worlds_24
36,open. Let us crawl under those bushes and talk.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,“Have you seen any Martians?” I said. “Since I crawled out——”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“They’ve gone away across London,” he said. “I guess they’ve got a",The War of the Worlds_24
36,"bigger camp there. Of a night, all over there, Hampstead way, the sky",The War of the Worlds_24
36,"is alive with their lights. It’s like a great city, and in the glare",The War of the Worlds_24
36,you can just see them moving. By daylight you can’t. But nearer—I,The War of the Worlds_24
36,haven’t seen them—” (he counted on his fingers) “five days. Then I saw,The War of the Worlds_24
36,a couple across Hammersmith way carrying something big. And the night,The War of the Worlds_24
36,before last”—he stopped and spoke impressively—“it was just a matter of,The War of the Worlds_24
36,"lights, but it was something up in the air. I believe they’ve built a",The War of the Worlds_24
36,"flying-machine, and are learning to fly.”",The War of the Worlds_24
36,,The War of the Worlds_24
36,"I stopped, on hands and knees, for we had come to the bushes.",The War of the Worlds_24
36,,The War of the Worlds_24
36,“Fly!”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“Yes,” he said, “fly.”",The War of the Worlds_24
36,,The War of the Worlds_24
36,"I went on into a little bower, and sat down.",The War of the Worlds_24
36,,The War of the Worlds_24
36,"“It is all over with humanity,” I said. “If they can do that they will",The War of the Worlds_24
36,simply go round the world.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,He nodded.,The War of the Worlds_24
36,,The War of the Worlds_24
36,“They will. But—— It will relieve things over here a bit. And,The War of the Worlds_24
36,besides——” He looked at me. “Aren’t you satisfied it _is_ up with,The War of the Worlds_24
36,humanity? I am. We’re down; we’re beat.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"I stared. Strange as it may seem, I had not arrived at this fact—a fact",The War of the Worlds_24
36,perfectly obvious so soon as he spoke. I had still held a vague hope;,The War of the Worlds_24
36,"rather, I had kept a lifelong habit of mind. He repeated his words,",The War of the Worlds_24
36,“We’re beat.” They carried absolute conviction.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“It’s all over,” he said. “They’ve lost _one_—just _one_. And they’ve",The War of the Worlds_24
36,made their footing good and crippled the greatest power in the world.,The War of the Worlds_24
36,They’ve walked over us. The death of that one at Weybridge was an,The War of the Worlds_24
36,accident. And these are only pioneers. They kept on coming. These green,The War of the Worlds_24
36,"stars—I’ve seen none these five or six days, but I’ve no doubt they’re",The War of the Worlds_24
36,falling somewhere every night. Nothing’s to be done. We’re under! We’re,The War of the Worlds_24
36,beat!”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"I made him no answer. I sat staring before me, trying in vain to devise",The War of the Worlds_24
36,some countervailing thought.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“This isn’t a war,” said the artilleryman. “It never was a war, any",The War of the Worlds_24
36,more than there’s war between man and ants.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,Suddenly I recalled the night in the observatory.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“After the tenth shot they fired no more—at least, until the first",The War of the Worlds_24
36,cylinder came.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,“How do you know?” said the artilleryman. I explained. He thought.,The War of the Worlds_24
36,"“Something wrong with the gun,” he said. “But what if there is? They’ll",The War of the Worlds_24
36,"get it right again. And even if there’s a delay, how can it alter the",The War of the Worlds_24
36,"end? It’s just men and ants. There’s the ants builds their cities, live",The War of the Worlds_24
36,"their lives, have wars, revolutions, until the men want them out of the",The War of the Worlds_24
36,"way, and then they go out of the way. That’s what we are now—just ants.",The War of the Worlds_24
36,Only——”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“Yes,” I said.",The War of the Worlds_24
36,,The War of the Worlds_24
36,“We’re eatable ants.”,The War of the Worlds_24
36,,The War of the Worlds_24
36,We sat looking at each other.,The War of the Worlds_24
36,,The War of the Worlds_24
36,“And what will they do with us?” I said.,The War of the Worlds_24
36,,The War of the Worlds_24
36,"“That’s what I’ve been thinking,” he said; “that’s what I’ve been",The War of the Worlds_24
36,thinking. After Weybridge I went south—thinking. I saw what was up.,The War of the Worlds_24
36,Most of the people were hard at it squealing and exciting themselves.,The War of the Worlds_24
36,But I’m not so fond of squealing. I’ve been in sight of death once or,The War of the Worlds_24
36,"twice; I’m not an ornamental soldier, and at the best and worst,",The War of the Worlds_24
36,death—it’s just death. And it’s the man that keeps on thinking comes,The War of the Worlds_24
36,"through. I saw everyone tracking away south. Says I, ‘Food won’t last",The War of the Worlds_24
36,"this way,’ and I turned right back. I went for the Martians like a",The War of the Worlds_24
36,sparrow goes for man. All round”—he waved a hand to the,The War of the Worlds_24
36,"horizon—“they’re starving in heaps, bolting, treading on each other. .",The War of the Worlds_24
36,. .”,The War of the Worlds_24
36,,The War of the Worlds_24
36,"He saw my face, and halted awkwardly.",The War of the Worlds_24
